fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity,highway_proximity_km,highway_proximity_source
ELEC,LIV+UNIONPEAK1 FRONT ENTER R,public,ChargePoint Network,,LIV+UNIONPEAK1 FRONT ENTER R,25400 N 21st Ave,Phoenix,AZ,85085,US,33.717,-112.107,"25400 N 21st Ave, Phoenix, AZ, 85085, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85085.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013612301,2,4013610000.0,33.717,-112.107,244.07,33.5,tract,tract,2.24,tract,False,Urban,89829,tract,45.93,tract,3.22,tract,6.65,tract,409700.0,1829,224.002,tract,tract,tract,1012.2875283980862,1.0122875283980863,coordinate
ELEC,LIV+UNIONPEAK1 SOUTH,public,ChargePoint Network,,LIV+UNIONPEAK1 SOUTH,25400 N 21st Ave,Phoenix,AZ,85085,US,33.7164,-112.107,"25400 N 21st Ave, Phoenix, AZ, 85085, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85085.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013612301,2,4013610000.0,33.7164,-112.107,244.07,33.5,tract,tract,2.24,tract,False,Urban,89829,tract,45.93,tract,3.22,tract,6.65,tract,409700.0,1829,224.002,tract,tract,tract,1000.8778757361464,1.0008778757361463,coordinate
ELEC,LIV+UNIONPEAK1 FRONT ENTER L,public,ChargePoint Network,,LIV+UNIONPEAK1 FRONT ENTER L,25400 N 21st Ave,Phoenix,AZ,85085,US,33.7168,-112.106,"25400 N 21st Ave, Phoenix, AZ, 85085, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85085.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013612301,2,4013610000.0,33.7168,-112.106,244.07,33.5,tract,tract,2.24,tract,False,Urban,89829,tract,45.93,tract,3.22,tract,6.65,tract,409700.0,1829,224.002,tract,tract,tract,1099.1682460478455,1.0991682460478456,coordinate
ELEC,VOCHANDLER VOC2,public,ChargePoint Network,,VOCHANDLER VOC2,6075 S Gilbert Rd,Chandler,AZ,85249,US,33.218,-111.788,"6075 S Gilbert Rd, Chandler, AZ, 85249, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85249.0,429.0,"Phoenix-Mesa, AZ",Chandler,4013814000,1,4013810000.0,33.218,-111.788,1073.7,70.4,tract,tract,1.84,tract,False,Urban,75718,tract,37.16,tract,2.33,tract,9.37,tract,436600.0,2897,150.708,tract,tract,tract,7237.400741977511,7.237400741977511,coordinate
ELEC,VOCHANDLER VOC,public,ChargePoint Network,,VOCHANDLER VOC,6075 South Gilbert Road,Chandler,AZ,85249,US,33.216,-111.79,"6075 South Gilbert Road, Chandler, AZ, 85249, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85249.0,429.0,"Phoenix-Mesa, AZ",Chandler,4013813900,1,4013810000.0,33.216,-111.79,2382.08,39.9,tract,tract,3.14,tract,False,Urban,143750,tract,45.54,tract,3.96,tract,5.08,tract,543100.0,2318,234.297,tract,tract,tract,7460.238502741724,7.460238502741724,coordinate
ELEC,Flying J 1372,public,eVgo Network,,Flying J 1372,10835 South Double R Drive,Yucca,AZ,86438,US,34.9142,-114.156,"10835 South Double R Drive, Yucca, AZ, 86438, US",AFDC,Arizona,AZ,4,Mohave County,15,4015,86438.0,29420.0,"Lake Havasu City-Kingman, AZ",Mohave County,4015954802,2,4015950000.0,34.9142,-114.156,0.82,52.4,tract,tract,1.82,tract,True,Urban,37172,tract,10.2,tract,1.98,tract,18.64,tract,202500.0,984,205.793,tract,tract,tract,292.81207950317946,0.29281207950317945,coordinate
ELEC,Canyon Corporate Partners,public,Blink Network,,Canyon Corporate Partners,2510 West Dunlap Avenue,Phoenix,AZ,85021,US,33.5693,-112.114,"2510 West Dunlap Avenue, Phoenix, AZ, 85021, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85021.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013104402,2,4013100000.0,33.5693,-112.114,952.59,35.5,tract,tract,2.08,tract,False,Urban,70455,tract,13.91,tract,10.93,tract,12.53,tract,21200.0,1589,13.342,tract,tract,tract,296.48017331976575,0.2964801733197657,coordinate
ELEC,CTWAZ CHARGEPOINT 1,public,ChargePoint Network,,CTWAZ CHARGEPOINT 1,650 W Mingus Ave,Cottonwood,AZ,86326,US,34.7385,-112.035,"650 W Mingus Ave, Cottonwood, AZ, 86326, US",AFDC,Arizona,AZ,4,Yavapai County,25,4025,86326.0,39150.0,"Prescott Valley-Prescott, AZ",Cottonwood,4025002001,3,4025000000.0,34.7385,-112.035,893.88,44.6,tract,tract,2.0,tract,False,Urban,53396,tract,28.57,tract,0.95,tract,14.03,tract,312100.0,1161,268.82,tract,tract,tract,21034.915153141043,13.135589408808496,imputed_county_name
ELEC,CTWAZ CHARGEPOINT 2,public,ChargePoint Network,,CTWAZ CHARGEPOINT 2,650 W Mingus Ave,Cottonwood,AZ,86326,US,34.7387,-112.035,"650 W Mingus Ave, Cottonwood, AZ, 86326, US",AFDC,Arizona,AZ,4,Yavapai County,25,4025,86326.0,39150.0,"Prescott Valley-Prescott, AZ",Cottonwood,4025002001,3,4025000000.0,34.7387,-112.035,893.88,44.6,tract,tract,2.0,tract,False,Urban,53396,tract,28.57,tract,0.95,tract,14.03,tract,312100.0,1161,268.82,tract,tract,tract,21050.34750115291,13.135589408808496,imputed_county_name
ELEC,CTWAZ CHARGEPOINT 4,public,ChargePoint Network,,CTWAZ CHARGEPOINT 4,650 W Mingus Ave,Cottonwood,AZ,86326,US,34.7387,-112.035,"650 W Mingus Ave, Cottonwood, AZ, 86326, US",AFDC,Arizona,AZ,4,Yavapai County,25,4025,86326.0,39150.0,"Prescott Valley-Prescott, AZ",Cottonwood,4025002001,3,4025000000.0,34.7387,-112.035,893.88,44.6,tract,tract,2.0,tract,False,Urban,53396,tract,28.57,tract,0.95,tract,14.03,tract,312100.0,1161,268.82,tract,tract,tract,21050.34750115291,13.135589408808496,imputed_county_name
ELEC,Americana Motor Hotel,public,Non-Networked,HOTEL,Americana Motor Hotel,1650 E Route 66,Flagstaff,AZ,86004,US,35.1953,-111.628,"1650 E Route 66, Flagstaff, AZ, 86004, US",AFDC,Arizona,AZ,4,Coconino County,5,4005,86001.0,22380.0,"Flagstaff, AZ",Flagstaff,4005000302,2,4005000000.0,35.1953,-111.628,1515.27,30.4,tract,tract,2.17,tract,False,Urban,54911,tract,32.28,tract,6.73,tract,18.97,tract,312600.0,1468,212.943,tract,tract,tract,630.8898963236618,0.6308898963236618,coordinate
ELEC,Grand Canyon Brewing - Tesla Supercharger,public,Tesla,BREWERY_DISTILLERY_WINERY,Grand Canyon Brewing - Tesla Supercharger,301 N 7th St,Williams,AZ,86046,US,35.2518,-112.195,"301 N 7th St, Williams, AZ, 86046, US",AFDC,Arizona,AZ,4,Coconino County,5,4005,86046.0,22380.0,"Flagstaff, AZ",Williams,4005001700,1,4005000000.0,35.2518,-112.195,14.47,41.2,tract,tract,2.46,tract,True,Urban,66883,tract,22.48,tract,4.82,tract,13.5,tract,465000.0,1122,293.883,tract,tract,county,578.1029758828934,0.5781029758828934,coordinate
ELEC,CTWAZ CHARGEPOINT 3,public,ChargePoint Network,,CTWAZ CHARGEPOINT 3,650 W Mingus Ave,Cottonwood,AZ,86326,US,34.7386,-112.035,"650 W Mingus Ave, Cottonwood, AZ, 86326, US",AFDC,Arizona,AZ,4,Yavapai County,25,4025,86326.0,39150.0,"Prescott Valley-Prescott, AZ",Cottonwood,4025002001,3,4025000000.0,34.7386,-112.035,893.88,44.6,tract,tract,2.0,tract,False,Urban,53396,tract,28.57,tract,0.95,tract,14.03,tract,312100.0,1161,268.82,tract,tract,tract,21042.6297685541,13.135589408808496,imputed_county_name
ELEC,HARPER BUILDING C-EAST,public,ChargePoint Network,,HARPER BUILDING C-EAST,4690 S Lakeshore Dr,Tempe,AZ,85282,US,33.3801,-111.922,"4690 S Lakeshore Dr, Tempe, AZ, 85282, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85283.0,429.0,"Phoenix-Mesa, AZ",Tempe,4013319401,5,4013320000.0,33.3801,-111.922,2531.13,30.4,tract,tract,2.52,tract,False,Urban,99199,tract,36.79,tract,2.45,tract,19.79,tract,389100.0,1746,222.852,tract,tract,tract,612.554079068343,0.6125540790683429,coordinate
ELEC,PCT STATION 01,public,ChargePoint Network,,PCT STATION 01,36-78 E Catalina Dr,Phoenix,AZ,85012,US,33.4822,-112.072,"36-78 E Catalina Dr, Phoenix, AZ, 85012, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85012.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013110502,2,4013110000.0,33.4822,-112.072,2985.23,34.5,tract,tract,1.65,tract,False,Urban,68333,tract,57.7,tract,2.82,tract,20.99,tract,385100.0,1765,218.187,tract,tract,tract,2208.2481310744033,2.208248131074403,coordinate
ELEC,DAIRY QUEEN TUC DQ 25DCFC CHG,public,ChargePoint Network,,DAIRY QUEEN TUC DQ 25DCFC CHG,1760 West Speedway Boulevard,Tucson,AZ,85745,US,32.2368,-111.004,"1760 West Speedway Boulevard, Tucson, AZ, 85745, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85745.0,536.0,"Tucson-Nogales, AZ",Tucson,4019001200,2,4019000000.0,32.2368,-111.004,848.56,30.3,tract,tract,2.53,tract,False,Urban,51953,tract,24.38,tract,9.36,tract,15.72,tract,196700.0,1044,188.41,tract,tract,tract,1699.8659564162215,1.6998659564162215,coordinate
ELEC,DAIRY QUEEN TUC DQ 25DCFC CHG 2,public,ChargePoint Network,,DAIRY QUEEN TUC DQ 25DCFC CHG 2,1760 West Speedway Boulevard,Tucson,AZ,85745,US,32.2368,-111.004,"1760 West Speedway Boulevard, Tucson, AZ, 85745, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85745.0,536.0,"Tucson-Nogales, AZ",Tucson,4019001200,2,4019000000.0,32.2368,-111.004,848.56,30.3,tract,tract,2.53,tract,False,Urban,51953,tract,24.38,tract,9.36,tract,15.72,tract,196700.0,1044,188.41,tract,tract,tract,1699.8659564162215,1.6998659564162215,coordinate
ELEC,SKYWATER APTS SKYWATER 2,public,ChargePoint Network,,SKYWATER APTS SKYWATER 2,601 W Rio Salado Pkwy,Tempe,AZ,85281,US,33.4303,-111.948,"601 W Rio Salado Pkwy, Tempe, AZ, 85281, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85281.0,429.0,"Phoenix-Mesa, AZ",Tempe,4013318800,4,4013320000.0,33.4303,-111.948,3035.02,25.8,tract,tract,2.11,tract,False,Urban,62942,tract,49.4,tract,5.97,tract,24.69,tract,352800.0,1561,226.009,tract,tract,tract,623.077387852264,0.623077387852264,coordinate
ELEC,AMAVIDA AMAVIDA4,public,ChargePoint Network,,AMAVIDA AMAVIDA4,5555 West Ina Road,Tucson,AZ,85743,US,32.337,-111.085,"5555 West Ina Road, Tucson, AZ, 85743, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85743.0,536.0,"Tucson-Nogales, AZ",Marana,4019004418,1,4019000000.0,32.337,-111.085,137.69,56.5,tract,tract,2.36,tract,False,Urban,102351,tract,47.71,tract,2.27,tract,16.97,tract,432400.0,1358,248.614,tract,tract,county,1319.494411168518,1.3194944111685178,coordinate
ELEC,AMAVIDA AMAVIDA1,public,ChargePoint Network,,AMAVIDA AMAVIDA1,5555 West Ina Road,Tucson,AZ,85743,US,32.3364,-111.085,"5555 West Ina Road, Tucson, AZ, 85743, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85743.0,536.0,"Tucson-Nogales, AZ",Marana,4019004418,1,4019000000.0,32.3364,-111.085,137.69,56.5,tract,tract,2.36,tract,False,Urban,102351,tract,47.71,tract,2.27,tract,16.97,tract,432400.0,1358,248.614,tract,tract,county,1364.384579766123,1.364384579766123,coordinate
ELEC,AMAVIDA AMAVIDA3,public,ChargePoint Network,,AMAVIDA AMAVIDA3,5555 West Ina Road,Tucson,AZ,85743,US,32.3371,-111.084,"5555 West Ina Road, Tucson, AZ, 85743, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85743.0,536.0,"Tucson-Nogales, AZ",Marana,4019004418,1,4019000000.0,32.3371,-111.084,137.69,56.5,tract,tract,2.36,tract,False,Urban,102351,tract,47.71,tract,2.27,tract,16.97,tract,432400.0,1358,248.614,tract,tract,county,1242.5859736814512,1.242585973681451,coordinate
ELEC,AMAVIDA AMAVIDA5,public,ChargePoint Network,,AMAVIDA AMAVIDA5,5555 West Ina Road,Tucson,AZ,85743,US,32.3368,-111.083,"5555 West Ina Road, Tucson, AZ, 85743, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85743.0,536.0,"Tucson-Nogales, AZ",Marana,4019004418,1,4019000000.0,32.3368,-111.083,137.69,56.5,tract,tract,2.36,tract,False,Urban,102351,tract,47.71,tract,2.27,tract,16.97,tract,432400.0,1358,248.614,tract,tract,county,1195.6039682685223,1.1956039682685222,coordinate
ELEC,AMAVIDA AMAVIDA2,public,ChargePoint Network,,AMAVIDA AMAVIDA2,5555 West Ina Road,Tucson,AZ,85743,US,32.3367,-111.085,"5555 West Ina Road, Tucson, AZ, 85743, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85743.0,536.0,"Tucson-Nogales, AZ",Marana,4019004418,1,4019000000.0,32.3367,-111.085,137.69,56.5,tract,tract,2.36,tract,False,Urban,102351,tract,47.71,tract,2.27,tract,16.97,tract,432400.0,1358,248.614,tract,tract,county,1341.9395011535396,1.3419395011535395,coordinate
ELEC,Harrah's Ak-Chin Hotel And Casino,public,Non-Networked,HOTEL,Harrah's Ak-Chin Hotel And Casino,15406 N Maricopa Rd,Maricopa,AZ,85139,US,33.024,-112.049,"15406 N Maricopa Rd, Maricopa, AZ, 85139, US",AFDC,Arizona,AZ,4,Pinal County,21,4021,,429.0,"Phoenix-Mesa, AZ",Ak-Chin Village CDP,4021941401,2,4021940000.0,33.024,-112.049,22.02,42.3,tract,tract,3.2,tract,True,Urban,64506,tract,12.89,tract,4.98,tract,17.38,tract,223700.0,1254,178.389,tract,tract,tract,21453.220557410197,6.9508738032996735,imputed_county_name
ELEC,The Phoenician - Main Hotel,public,Blink Network,,The Phoenician - Main Hotel,6000 East Camelback Road,Scottsdale,AZ,85251,US,33.5072,-111.95,"6000 East Camelback Road, Scottsdale, AZ, 85251, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85018.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013107900,1,4013110000.0,33.5072,-111.95,453.98,54.8,tract,tract,2.26,tract,False,Urban,107559,tract,68.26,tract,8.45,tract,15.29,tract,1260100.0,1466,261.311,tract,tract,county,5702.277555082977,5.702277555082977,coordinate
ELEC,NEXMETRO PALOMINO,public,ChargePoint Network,,NEXMETRO PALOMINO,5023 W Peoria Ave,Glendale,AZ,85302,US,33.581,-112.167,"5023 W Peoria Ave, Glendale, AZ, 85302, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85302.0,429.0,"Phoenix-Mesa, AZ",Glendale,4013092308,3,4013090000.0,33.581,-112.167,2732.14,38.3,tract,tract,2.55,tract,False,Urban,63762,tract,21.15,tract,8.99,tract,15.16,tract,308200.0,1231,250.366,tract,tract,tract,4599.557146648725,4.599557146648725,coordinate
ELEC,CVG - SKY AT P8 STATION 1,public,ChargePoint Network,,CVG - SKY AT P8 STATION 1,14300 North 83rd Avenue,Peoria,AZ,85381,US,33.6153,-112.239,"14300 North 83rd Avenue, Peoria, AZ, 85381, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85381.0,429.0,"Phoenix-Mesa, AZ",Peoria,4013071515,3,4013070000.0,33.6153,-112.239,1453.21,55.1,tract,tract,1.96,tract,False,Urban,82611,tract,36.53,tract,2.29,tract,8.0,tract,364700.0,1757,207.57,tract,tract,tract,63.01996718475609,0.0630199671847561,coordinate
ELEC,Melody on Main,public,EVGATEWAY,,Melody on Main,145 E Main St,Mesa,AZ,85201,US,33.4147,-111.827,"145 E Main St, Mesa, AZ, 85201, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85201.0,429.0,"Phoenix-Mesa, AZ",Mesa,4013421400,2,4013420000.0,33.4147,-111.827,1081.85,45.7,tract,tract,1.75,tract,False,Urban,44611,tract,35.76,tract,8.88,tract,16.8,tract,341400.0,1177,290.059,tract,tract,tract,3187.52759603528,3.18752759603528,coordinate
ELEC,GORMAN & CO CENTERLINE 3,public,ChargePoint Network,,GORMAN & CO CENTERLINE 3,6611 West Glendale Avenue,Glendale,AZ,85301,US,33.5377,-112.201,"6611 West Glendale Avenue, Glendale, AZ, 85301, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85301.0,429.0,"Phoenix-Mesa, AZ",Glendale,4013092801,4,4013090000.0,33.5377,-112.201,4735.54,28.0,tract,tract,3.42,tract,False,Urban,55840,tract,5.66,tract,6.89,tract,23.42,tract,219000.0,1128,194.149,tract,tract,tract,5798.25018212472,5.79825018212472,coordinate
ELEC,CVG - SKY AT P8 STATION 2,public,ChargePoint Network,,CVG - SKY AT P8 STATION 2,14300 North 83rd Avenue,Peoria,AZ,85381,US,33.6153,-112.239,"14300 North 83rd Avenue, Peoria, AZ, 85381, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85381.0,429.0,"Phoenix-Mesa, AZ",Peoria,4013071515,3,4013070000.0,33.6153,-112.239,1453.21,55.1,tract,tract,1.96,tract,False,Urban,82611,tract,36.53,tract,2.29,tract,8.0,tract,364700.0,1757,207.57,tract,tract,tract,63.01996718475609,0.0630199671847561,coordinate
ELEC,CVG - SKY AT P8 STATION 3,public,ChargePoint Network,,CVG - SKY AT P8 STATION 3,14300 N 83rd Ave,Peoria,AZ,85381,US,33.6153,-112.239,"14300 N 83rd Ave, Peoria, AZ, 85381, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85381.0,429.0,"Phoenix-Mesa, AZ",Peoria,4013071515,3,4013070000.0,33.6153,-112.239,1453.21,55.1,tract,tract,1.96,tract,False,Urban,82611,tract,36.53,tract,2.29,tract,8.0,tract,364700.0,1757,207.57,tract,tract,tract,63.01996718475609,0.0630199671847561,coordinate
ELEC,FORMATIONAZ DUAL1 LV1,public,ChargePoint Network,,FORMATIONAZ DUAL1 LV1,2040 N Scottsdale Rd,Scottsdale,AZ,85257,US,33.4708,-111.927,"2040 N Scottsdale Rd, Scottsdale, AZ, 85257, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85257.0,429.0,"Phoenix-Mesa, AZ",Scottsdale,4013218000,2,4013220000.0,33.4708,-111.927,1954.27,36.1,tract,tract,1.98,tract,False,Urban,85760,tract,40.77,tract,6.0,tract,3.03,tract,529700.0,1774,298.591,tract,tract,tract,3500.616476330333,3.5006164763303333,coordinate
ELEC,Maguire Hill Apartments,public,Blink Network,,Maguire Hill Apartments,207 North Maguire Avenue,Tucson,AZ,85710,US,32.2245,-110.82,"207 North Maguire Avenue, Tucson, AZ, 85710, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85710.0,536.0,"Tucson-Nogales, AZ",Tucson,4019004071,4,4019000000.0,32.2245,-110.82,3290.93,45.5,tract,tract,1.74,tract,False,Urban,39109,tract,25.29,tract,10.17,tract,16.33,tract,260900.0,1004,259.861,tract,tract,tract,10992.350659934695,10.992350659934695,coordinate
ELEC,Cabana Aldea,public,Blink Network,,Cabana Aldea,9910 West Montebello Avenue,Phoenix,AZ,85305,US,33.52,-112.273,"9910 West Montebello Avenue, Phoenix, AZ, 85305, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85307.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013092719,1,4013090000.0,33.52,-112.273,2098.9,31.2,tract,tract,2.75,tract,False,Urban,75721,tract,17.71,tract,4.5,tract,9.34,tract,315400.0,1700,185.529,tract,tract,tract,350.3401870264065,0.3503401870264065,coordinate
ELEC,Avondale Center Residences,public,Blink Network,,Avondale Center Residences,11575 Roosevelt Street,Avondale,AZ,85323,US,33.4562,-112.308,"11575 Roosevelt Street, Avondale, AZ, 85323, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85323.0,429.0,"Phoenix-Mesa, AZ",Avondale,4013082025,1,4013080000.0,33.4562,-112.308,977.58,33.8,tract,tract,3.11,tract,False,Urban,104441,tract,29.42,tract,0.0,tract,7.47,tract,357800.0,2045,174.963,tract,tract,tract,299.82952601845693,0.2998295260184569,coordinate
ELEC,Environmental and General Services,public,Blink Network,,Environmental and General Services,4004 South Park Avenue,Tucson,AZ,85714,US,32.1748,-110.957,"4004 South Park Avenue, Tucson, AZ, 85714, US",AFDC,Arizona,AZ,4,Pima County,19,4019,,536.0,"Tucson-Nogales, AZ",Tucson,4019002201,2,4019000000.0,32.1748,-110.957,935.05,34.9,tract,tract,2.47,tract,False,Urban,49398,tract,12.23,tract,3.22,tract,26.55,tract,189300.0,996,190.06,tract,tract,tract,864.1406211851519,0.8641406211851519,coordinate
ELEC,Blink Charging - Tempe - QA,public,Blink Network,,Blink Charging - Tempe - QA,2404 W 14th St,Tempe,AZ,85281,US,33.4141,-111.975,"2404 W 14th St, Tempe, AZ, 85281, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85282.0,429.0,"Phoenix-Mesa, AZ",Tempe,4013319710,1,4013320000.0,33.4141,-111.975,400.92,29.6,tract,tract,2.19,tract,False,Urban,72282,tract,38.27,tract,4.53,tract,29.71,tract,328800.0,1740,188.966,tract,tract,tract,314.59741713934017,0.31459741713934014,coordinate
ELEC,Portales Corporate Center,public,Blink Network,,Portales Corporate Center,4800 N. Scottsdale Road Suite 1200,Scottsdale,AZ,85251,US,33.5085,-111.927,"4800 N. Scottsdale Road Suite 1200, Scottsdale, AZ, 85251, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85251.0,429.0,"Phoenix-Mesa, AZ",Scottsdale,4013217300,4,4013220000.0,33.5085,-111.927,1891.23,48.0,tract,tract,1.63,tract,False,Urban,130086,tract,76.61,tract,1.56,tract,9.98,tract,825300.0,2338,261.311,tract,tract,county,3593.6222679018206,3.5936222679018206,coordinate
ELEC,CITYOFCHANDLER CITY HALL N. 2,public,ChargePoint Network,,CITYOFCHANDLER CITY HALL N. 2,140 S Washington St,Chandler,AZ,85225,US,33.3053,-111.84,"140 S Washington St, Chandler, AZ, 85225, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85225.0,429.0,"Phoenix-Mesa, AZ",Chandler,4013523102,2,4013520000.0,33.3053,-111.84,2383.31,27.4,tract,tract,3.0,tract,False,Urban,80019,tract,28.67,tract,5.82,tract,22.61,tract,359200.0,1685,213.175,tract,tract,tract,2002.4456474948274,2.0024456474948273,coordinate
ELEC,JONES AUTO CENTER,public,EV Connect,,JONES AUTO CENTER,1930 N. PINAL AVE,CASA GRANDE,AZ,85122,US,32.9066,-111.756,"1930 N. PINAL AVE, CASA GRANDE, AZ, 85122, US",AFDC,Arizona,AZ,4,Pinal County,21,4021,85122.0,429.0,"Phoenix-Mesa, AZ",Casa Grande,4021001306,3,4021000000.0,32.9066,-111.756,1214.24,31.3,tract,tract,2.74,tract,False,Urban,57451,tract,14.89,tract,12.09,tract,21.33,tract,332000.0,1271,261.212,tract,tract,tract,6206.758038777042,6.206758038777042,coordinate
ELEC,CURVE@GILBERT STATION 8,public,ChargePoint Network,,CURVE@GILBERT STATION 8,445 E Germann Rd,Gilbert,AZ,85297,US,33.2741,-111.778,"445 E Germann Rd, Gilbert, AZ, 85297, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,,429.0,"Phoenix-Mesa, AZ",Gilbert,4013815901,1,4013820000.0,33.2741,-111.778,826.94,34.6,tract,tract,3.29,tract,False,Urban,159191,tract,50.78,tract,2.96,tract,6.77,tract,623000.0,2013,261.311,tract,tract,county,985.7442075314691,0.9857442075314691,coordinate
ELEC,SOLSTICE MARANA EAST BLDG ST1,public,ChargePoint Network,,SOLSTICE MARANA EAST BLDG ST1,4105 West Aerie Drive,Tucson,AZ,85741,US,32.3311,-111.054,"4105 West Aerie Drive, Tucson, AZ, 85741, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85741.0,536.0,"Tucson-Nogales, AZ",Marana,4019004613,1,4019000000.0,32.3311,-111.054,1050.26,41.5,tract,tract,2.5,tract,False,Urban,54840,tract,19.2,tract,11.25,tract,13.03,tract,192900.0,1454,132.669,tract,tract,tract,366.3308958057313,0.3663308958057313,coordinate
ELEC,SOLSTICE MARANA WEST BLDG ST1,public,ChargePoint Network,,SOLSTICE MARANA WEST BLDG ST1,4105 West Aerie Drive,Tucson,AZ,85741,US,32.3314,-111.053,"4105 West Aerie Drive, Tucson, AZ, 85741, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85741.0,536.0,"Tucson-Nogales, AZ",Marana,4019004613,1,4019000000.0,32.3314,-111.053,1050.26,41.5,tract,tract,2.5,tract,False,Urban,54840,tract,19.2,tract,11.25,tract,13.03,tract,192900.0,1454,132.669,tract,tract,tract,458.473638548881,0.458473638548881,coordinate
ELEC,SOLSTICE MARANA BLDG 28 ST1,public,ChargePoint Network,,SOLSTICE MARANA BLDG 28 ST1,4105 West Aerie Drive,Tucson,AZ,85741,US,32.3324,-111.053,"4105 West Aerie Drive, Tucson, AZ, 85741, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85741.0,536.0,"Tucson-Nogales, AZ",Marana,4019004613,1,4019000000.0,32.3324,-111.053,1050.26,41.5,tract,tract,2.5,tract,False,Urban,54840,tract,19.2,tract,11.25,tract,13.03,tract,192900.0,1454,132.669,tract,tract,tract,532.704229934655,0.532704229934655,coordinate
ELEC,SOLSTICE MARANA BLDG 28 ST2,public,ChargePoint Network,,SOLSTICE MARANA BLDG 28 ST2,4105 West Aerie Drive,Tucson,AZ,85741,US,32.3324,-111.053,"4105 West Aerie Drive, Tucson, AZ, 85741, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85741.0,536.0,"Tucson-Nogales, AZ",Marana,4019004613,1,4019000000.0,32.3324,-111.053,1050.26,41.5,tract,tract,2.5,tract,False,Urban,54840,tract,19.2,tract,11.25,tract,13.03,tract,192900.0,1454,132.669,tract,tract,tract,532.704229934655,0.532704229934655,coordinate
ELEC,SOLARA VISTA STATION 3,public,ChargePoint Network,,SOLARA VISTA STATION 3,5885 South 32nd Street,Phoenix,AZ,85040,US,33.3947,-112.011,"5885 South 32nd Street, Phoenix, AZ, 85040, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85040.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013116203,1,4013120000.0,33.3947,-112.011,860.8,31.3,tract,tract,2.73,tract,False,Urban,88385,tract,36.79,tract,1.02,tract,20.32,tract,439300.0,1705,257.654,tract,tract,tract,1846.2685959398264,1.8462685959398264,coordinate
